INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,REMAINS_COLLECTED,MONTH,YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE OF FLIGHT,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE OF BIRD,DAMAGE LEVEL
10/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,Z6007,American robin,TRUE,10,2014,Night,,,,Approach,,,,1,Small,N
10/30/14 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,C-17,,UNK,,FALSE,10,2014,,930,0,,Take-off run,,,,,,N
10/28/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-787-9,D,YM1102,American crow,FALSE,10,2014,Day,840,300,,Climb,Overcast,Rain,1,1,Medium,N
10/28/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,T3002,Rufous hummingbird,TRUE,10,2014,,,,,,,,,1,Small,
10/27/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBL,Unknown bird - large,FALSE,10,2014,Night,1851,0,,Landing Roll,,,,1,Large,N
10/27/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,Z6007,American robin,TRUE,10,2014,Day,1745,400,,Approach,No Cloud,None,1,1,Small,N
10/23/14 0:00,WA,KBLI,BELLINGHAM INTL,ASA,ALASKA AIRLINES,B-737-800,D,NE1,Gulls,FALSE,10,2014,Day,1013,0,,Landing Roll,Overcast,Rain,2 to 10,1,Medium,N
10/22/14 0:00,WA,KTCM,MCCORD FIELD ARPT,MIL,MILITARY,C-17,,UNK,,FALSE,10,2014,,2307,,,Landing,,,,,,N
10/22/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,FALSE,10,2014,Day,1709,0,140,Landing Roll,,,1,1,Medium,N
10/22/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,10,2014,,,,,,,,,1,Medium,
10/19/14 0:00,WA,KPSC,TRI-CITIES,PVT,PRIVATELY OWNED,C-182 SKYLAN,A,UNKBM,Unknown bird - medium,FALSE,10,2014,Day,1615,200,84,Approach,No Cloud,None,1,1,Medium,N
10/15/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,A-320,D,UNKB,Unknown bird,FALSE,10,2014,Day,1320,0,,Landing Roll,,,,1,,N
10/13/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,10,2014,,,,,,,,,1,Medium,
10/11/14 0:00,WA,KOLM,OLYMPIA ARPT,BUS,BUSINESS,DA-900,D,UNKBS,Unknown bird - small,FALSE,10,2014,Day,930,0,100,Take-off run,No Cloud,None,2 to 10,1,Small,N
10/10/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,A-320,D,ZT002,Western meadowlark,TRUE,10,2014,Day,1115,,,Approach,,,,1,Small,N
10/8/14 0:00,WA,KOLM,OLYMPIA ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,10,2014,,,,,,,,,1,Small,
10/8/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,ZX303,Savannah sparrow,TRUE,10,2014,Day,1235,0,,Take-off run,Some Cloud,None,1,1,Small,N
10/8/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,10,2014,,,,,,,,,1,Small,
10/7/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,B-757-200,D,Z6017,Varied thrush,FALSE,10,2014,Day,730,0,,Take-off run,,,,1,Small,N
10/7/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FDX,FEDEX EXPRESS,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,10,2014,,,1000,150,Approach,Overcast,Fog,1,1,Medium,N
10/7/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,10,2014,,,,,,,,,1,Small,
10/6/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,10,2014,,,,,,,,,1,Small,
10/5/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,FALSE,10,2014,Night,2130,8000,210,Descent,No Cloud,None,1,1,Medium,N
10/3/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,UNKBM,Unknown bird - medium,TRUE,10,2014,Day,900,,,Approach,No Cloud,None,,1,Medium,N
10/1/14 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17,,UNK,,FALSE,10,2014,,45,1500,,Climb,,,,,,N
10/1/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,FALSE,10,2014,Night,2340,3500,210,Approach,Some Cloud,None,1,1,Small,N
9/28/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,TRUE,9,2014,,,,,,,,,1,Medium,
9/28/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,9,2014,,,,,,,,,2 to 10,Small,
9/28/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,UNKB,Unknown bird,FALSE,9,2014,Day,1213,,,Climb,,,,1,,
9/28/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,K3302,Red-tailed hawk,TRUE,9,2014,Day,1730,0,,Landing Roll,No Cloud,None,1,1,Medium,N
9/27/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,B-737-800,D,K3302,Red-tailed hawk,TRUE,9,2014,Day,1239,1500,,Climb,,,,1,Medium,S
9/27/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,9,2014,,,,,,,,,1,Small,
9/26/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,9,2014,,,,,,,,,1,Small,
9/26/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,9,2014,,,,,,,,,1,Small,
9/25/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,TRUE,9,2014,Day,1045,10000,300,Descent,No Cloud,None,,2 to 10,Small,N
9/25/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,9,2014,,,,,,,,,1,Small,
9/25/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,9,2014,,,,,,,,,1,Small,
9/24/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,TRUE,9,2014,,,,,,,,,1,Small,
9/24/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,9,2014,,,,,,,,,1,Small,
9/23/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,O2111,Rock pigeon,TRUE,9,2014,Day,,,,Approach,Overcast,Rain,,1,Small,N
9/21/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,9,2014,,,,,,,,,2 to 10,Small,
9/20/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZX3,Sparrows,TRUE,9,2014,,,,,,,,,1,Small,
9/20/14 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZC204,American pipit,TRUE,9,2014,Day,815,10,120,Approach,No Cloud,None,11 to 100,2 to 10,Small,N
9/17/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,B-757-200,D,UNKB,Unknown bird,FALSE,9,2014,Night,2055,,,Approach,,,1,1,,N
9/16/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,9,2014,,,,,,,,,1,Small,
9/15/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SKW,SKYWEST AIRLINES,CRJ700,D,K3302,Red-tailed hawk,TRUE,9,2014,Day,836,,,Approach,,,,1,Medium,N
9/14/14 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZC204,American pipit,TRUE,9,2014,Day,1440,0,130,Landing Roll,No Cloud,,2 to 10,1,Small,N
9/14/14 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,UNK,UNKNOWN,UNKNOWN,,L4302,Gray partridge,TRUE,9,2014,,,,,,,,,2 to 10,Small,
9/12/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,9,2014,,,,,,,,,1,Small,
9/12/14 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,DHC8 DASH 8,C,L4302,Gray partridge,TRUE,9,2014,Dawn,,50,123,Climb,No Cloud,None,,1,Small,N
9/12/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,9,2014,,,,,,,,,1,Small,
9/9/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,9,2014,,,,,,,,,1,Small,
9/4/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,9,2014,,,,,,,,,1,Small,
9/4/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,9,2014,,,,,,,,,1,Small,
9/3/14 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17,,UNK,,FALSE,9,2014,,2300,4000,,Approach,,,,,,N
9/3/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,1C2102,Hoary bat,TRUE,9,2014,,,,,,,,,1,Small,
9/3/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,O2111,Rock pigeon,TRUE,9,2014,Day,800,,,Approach,No Cloud,None,,1,Small,N
9/3/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,9,2014,,,,,,,,,1,Small,
9/2/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,FALSE,9,2014,Day,841,0,120,Take-off run,No Cloud,None,1,1,Small,N
9/1/14 0:00,WA,S43,HARVEY FIELD,PVT,PRIVATELY OWNED,C-120/140,A,UNKBL,Unknown bird - large,FALSE,9,2014,Night,2130,250,68,Approach,No Cloud,None,,2 to 10,Large,M
8/30/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,LEARJET-60,D,ZX303,Savannah sparrow,TRUE,8,2014,Day,935,0,,Take-off run,Overcast,Rain,,1,Small,
8/29/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YM1102,American crow,TRUE,8,2014,,,,,,,,,1,Medium,
8/25/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SKW,SKYWEST AIRLINES,CRJ700,D,ZX3,Sparrows,FALSE,8,2014,Day,1108,,,Approach,,,1,1,Small,N
8/22/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-800,D,UNKB,Unknown bird,FALSE,8,2014,Day,,0,,Take-off run,,,,1,,N
8/21/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,8,2014,,,,,,,,,1,Small,
8/21/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,8,2014,,,,,,,,,1,Small,
8/20/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-777-300,D,YI005,Barn swallow,TRUE,8,2014,Day,815,1000,170,Climb,No Cloud,None,2 to 10,2 to 10,Small,M?
8/19/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,8,2014,,,,,,,,,1,Small,
8/19/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,K5114,American kestrel,TRUE,8,2014,Day,1220,100,,Approach,,,1,1,Medium,N
8/18/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZX3,Sparrows,TRUE,8,2014,Day,1324,0,100,Landing Roll,,,1,1,Small,N
8/16/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,8,2014,,,,,,,,,1,Small,
8/15/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,8,2014,,,,,,,,,1,Small,
8/13/14 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,8,2014,,,,,,,,,1,Small,
8/13/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,YI005,Barn swallow,FALSE,8,2014,Day,1435,0,,Landing Roll,,,1,1,Small,
8/12/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-787-8,D,NE106,Glaucous-winged gull,TRUE,8,2014,Day,1800,0,,Landing Roll,No Cloud,None,1,1,Medium,
8/9/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,O2205,Mourning dove,TRUE,8,2014,,,0,,Landing Roll,No Cloud,None,,1,Small,
8/8/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,FALSE,8,2014,Day,1500,50,150,Approach,Some Cloud,None,2 to 10,1,Small,N
8/8/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,8,2014,,,,,,,,,1,Small,
8/8/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,YI005,Barn swallow,TRUE,8,2014,,,,,Departure,,,1,1,Small,N
8/6/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FFT,FRONTIER AIRLINES,A-319,D,1.00E+71,North American porcupine,TRUE,8,2014,Night,,0,,Landing Roll,,,,1,Large,N
8/3/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,PVT,PRIVATELY OWNED,MILITARY,,UNKB,Unknown bird,TRUE,8,2014,Day,1315,,,Approach,,,,1,,N
8/3/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,FALSE,8,2014,Day,755,0,115,Landing Roll,No Cloud,None,,1,Small,N
8/3/14 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,8,2014,,,,,,,,,2 to 10,Small,
8/2/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,8,2014,,,,,,,,,1,Small,
8/1/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,FALSE,8,2014,Day,843,,,Climb,,,,1,Small,N
7/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZT104,Brown-headed cowbird,TRUE,7,2014,,,,,,,,,1,Small,
7/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,ZT104,Brown-headed cowbird,TRUE,7,2014,Day,1415,0,,Taxi,No Cloud,None,1,1,Small,N
7/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAE,EMIRATES,B-777-300,D,UNKBS,Unknown bird - small,FALSE,7,2014,Day,1805,200,190,Climb,Some Cloud,None,1,1,Small,N
7/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SKW,SKYWEST AIRLINES,CRJ700,D,UNKB,Unknown bird,TRUE,7,2014,Day,848,0,,Landing Roll,,,,1,,N
7/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,VRD,VIRGIN AMERICA,A-319,D,UNKBS,Unknown bird - small,TRUE,7,2014,Day,912,,110,Approach,No Cloud,None,,1,Small,N
7/31/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,FALSE,7,2014,Day,845,0,100,Take-off run,No Cloud,None,1,1,Small,N
7/30/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,N6024,Least sandpiper,TRUE,7,2014,,,,,,,,,1,Small,
7/25/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,7,2014,,,,,,,,,1,Medium,
7/25/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,A-320,D,YI010,Tree swallow,TRUE,7,2014,Day,1324,,,Climb,No Cloud,None,,1,Small,N
7/24/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,7,2014,,,,,,,,,1,Small,
7/23/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,RKWLTRBO 690,C,1D21,Eastern cottontail,FALSE,7,2014,Day,624,0,,Landing Roll,Overcast,Rain,1,1,Medium,N
7/22/14 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DHC8 DASH 8,C,Y9008,Western kingbird,TRUE,7,2014,Day,935,0,150,Take-off run,No Cloud,None,2 to 10,2 to 10,Small,N
7/21/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,7,2014,,,,,,,,,1,Small,
7/21/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,CPZ,COMPASS AIRLINES,EMB-170,D,YI005,Barn swallow,TRUE,7,2014,Day,1355,0,,Landing Roll,,,,1,Small,N
7/20/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,YM1102,American crow,TRUE,7,2014,,,,,,,,,1,Medium,
7/20/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,7,2014,,,,,,,,,1,Small,
7/18/14 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,B-757-200,D,YL001,European starling,TRUE,7,2014,Day,1220,0,,Take-off run,No Cloud,None,1,1,Small,N
7/16/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,YL001,European starling,FALSE,7,2014,Day,634,100,150,Climb,No Cloud,None,2 to 10,1,Small,N
7/16/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZX404,Spotted towhee,TRUE,7,2014,,,,,,,,,1,Small,
7/15/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZX404,Spotted towhee,TRUE,7,2014,,,,,,,,,1,Small,
7/15/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZX404,Spotted towhee,TRUE,7,2014,,,,,,,,,1,Small,
7/15/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZX404,Spotted towhee,TRUE,7,2014,,,,,,,,,1,Small,
7/15/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZX404,Spotted towhee,TRUE,7,2014,,,,,,,,,1,Small,
7/10/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,7,2014,,,,,,,,,1,Small,
7/10/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,1F31,Raccoon,TRUE,7,2014,,,,,,,,,1,Large,
7/7/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,7,2014,,,,,,,,,1,Small,
7/6/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,YI005,Barn swallow,TRUE,7,2014,Day,1430,,,Approach,,,1,1,Small,N
7/5/14 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,7,2014,,,,,,,,,1,Small,
7/4/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,7,2014,,,,,,,,,1,Small,
6/29/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,ZX3,Sparrows,FALSE,6,2014,Day,745,0,,Landing Roll,,,,1,Small,N
6/25/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,TRUE,6,2014,,,,,,,,,1,Small,
6/23/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,6,2014,,,,,,,,,1,Small,
6/23/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,6,2014,,,,,,,,,1,Small,
6/23/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,ZT001,Eastern meadowlark,TRUE,6,2014,,,,,,,,,1,Small,
6/22/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,YL001,European starling,FALSE,6,2014,Night,2230,,,Departure,No Cloud,None,,1,Small,N
6/21/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZX303,Savannah sparrow,TRUE,6,2014,,,,,,,,,1,Small,
6/18/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,TRUE,6,2014,,,,,,,,,1,Small,
6/18/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,Y,Perching birds (y),TRUE,6,2014,,,,,Departure,Some Cloud,None,,1,Small,N
6/10/14 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-787-8,D,UNKBS,Unknown bird - small,TRUE,6,2014,Day,955,50,140,Climb,Some Cloud,None,1,1,Small,M
6/6/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-737-800,D,K33,Hawks,FALSE,6,2014,Day,1139,1000,150,Approach,No Cloud,None,1,1,Medium,N
6/6/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,6,2014,,,,,,,,,1,Small,
6/5/14 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,DHC8 DASH 8,C,K5114,American kestrel,TRUE,6,2014,Dawn,555,150,,Climb,No Cloud,None,1,1,Small,N
6/3/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,TRUE,6,2014,,,,,,,,,1,Small,
5/26/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,R1101,Barn owl,TRUE,5,2014,Night,2157,,,Approach,,,1,1,Small,N
5/26/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,TRUE,5,2014,,,,,,,,,1,Small,
5/25/14 0:00,WA,S50,AUBURN MUNICIPAL ARPT (WA),PVT,PRIVATELY OWNED,C-120/140,A,UNKBS,Unknown bird - small,FALSE,5,2014,Day,1050,5,55,Climb,Overcast,None,2 to 10,1,Small,N
5/24/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,S5213,Common nighthawk,TRUE,5,2014,Night,2026,0,,Landing Roll,,,1,1,Small,N
5/23/14 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,TRUE,5,2014,,,,,,,,,1,Small,
5/22/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,ZS018,Northern waterthrush,TRUE,5,2014,Day,545,,,Departure,,,1,1,Small,N
5/20/14 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKB,Unknown bird,FALSE,5,2014,Day,726,,,Approach,,,,1,,N
5/18/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,5,2014,,,,,,,,,1,Small,
5/16/14 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SKW,SKYWEST AIRLINES,CRJ900,D,YH004,Horned lark,TRUE,5,2014,Day,932,,,Approach,Some Cloud,None,,1,Small,N
